165,70,1934,60,2013-01-30 12:09:06,5,True
166,10,974,94,2019-05-17 18:01:58,1,True
167,16,928,94,1971-01-02 02:21:44,12,False
168,51,698,28,2016-03-04 13:57:57,6,False
169,53,552,94,1991-07-08 15:00:37,3,True
170,0,938,94,1984-07-13 04:25:30,3,True
171,1,1063,60,2018-10-25 04:31:01,2,False
172,96,225,60,1970-02-28 14:20:29,2,True
173,86,1255,12,2005-12-15 02:39:04,5,True
174,78,420,12,1976-08-27 10:38:02,2,False
175,24,657,28,1978-02-03 08:56:09,8,True
176,77,839,94,2014-03-08 13:54:54,10,True
177,25,248,12,1990-07-31 14:11:51,5,False
178,35,1500,60,2016-11-08 18:06:29,6,True
179,23,1294,12,1976-10-26 00:06:37,9,True
180,60,1485,94,1996-12-29 22:29:19,10,True
181,80,769,94,1975-07-15 20:26:06,10,False
182,2,920,28,1988-09-11 01:11:12,7,False
183,57,46,28,2024-06-05 17:55:52,2,False
184,14,1100,94,1987-06-16 01:30:48,2,True
185,17,280,28,2014-06-23 11:53:36,6,True
186,66,1886,94,2014-04-15 07:19:12,3,False
187,82,1644,12,1993-08-14 01:11:23,8,False
188,14,713,60,1980-07-05 15:07:48,10,True
189,35,1997,60,1971-04-07 16:01:05,13,True
190,5,1592,12,1972-10-07 16:35:19,6,False
191,26,706,94,2016-05-05 06:23:59,6,False
192,33,1540,28,2007-12-31 00:10:18,10,True
193,40,645,28,1994-12-20 04:40:21,6,False
194,72,1769,60,1972-11-10 00:40:38,5,True
195,95,899,94,2017-09-22 12:33:01,3,True
196,77,294,94,2014-08-07 02:34:43,11,True
197,63,1453,94,2018-06-23 17:53:23,1,True
198,82,1924,94,2001-03-19 03:56:58,5,True
199,81,1074,28,1999-08-19 22:26:52,5,False
200,47,1346,12,2006-08-10 07:01:08,3,False
201,22,284,60,1984-02-22 23:50:20,2,False
202,48,1217,12,2009-12-15 02:00:27,2,True
203,37,959,60,1970-08-10 03:19:11,9,False
204,17,1532,28,1980-04-11 16:49:54,2,False
205,34,1773,28,1992-09-08 21:50:58,1,False
206,43,305,28,2023-09-26 04:33:42,8,True
207,47,292,28,2018-11-23 09:36:14,2,True
208,11,374,94,1993-01-07 09:32:46,6,True
209,99,1759,60,2012-03-24 13:24:09,12,False
210,4,948,60,1972-10-21 02:30:59,16,False
211,34,74,94,1981-02-24 18:37:23,7,False
212,19,354,28,2009-09-14 18:11:07,8,True
213,37,1798,60,1994-07-24 09:10:51,2,False
214,50,1355,94,2007-04-29 15:37:43,10,True
215,16,1199,28,1989-12-19 16:05:50,8,False
216,14,1050,94,2002-07-14 08:40:55,1,False
217,93,296,12,1986-04-24 22:14:54,15,False
218,6,138,60,1990-12-14 09:26:01,9,False
219,22,43,94,2005-08-05 11:36:52,8,False
220,93,132,94,1974-10-28 07:21:23,5,False
221,38,733,28,1997-06-08 19:45:48,9,False
222,42,1332,60,1990-05-13 06:57:52,15,True
223,53,1244,60,1977-05-24 13:05:40,2,False
224,12,1590,60,2008-03-01 12:06:58,10,True
225,61,1733,28,2002-04-04 10:47:16,8,False
226,43,767,60,2024-04-18 06:35:42,6,True
227,43,1887,60,1978-06-18 02:38:03,12,True
228,61,1903,28,1977-11-23 09:30:17,11,False
229,89,1553,12,2003-11-15 06:12:25,2,False
230,54,382,28,1972-07-29 03:07:20,17,False
231,38,421,28,1992-10-20 12:08:46,2,True
232,94,1611,28,2016-10-04 05:22:13,13,True
233,19,827,60,1981-05-02 18:37:47,7,False
234,80,1267,12,2008-05-31 09:50:37,1,True
235,48,132,94,2024-11-09 04:24:35,5,False
236,81,405,94,1975-12-01 10:51:32,5,False
237,8,1159,94,1975-10-06 11:21:52,3,True
238,25,1881,28,2021-01-11 02:37:27,3,False
239,28,1219,60,1974-03-01 01:04:02,4,False
240,49,225,60,1970-07-15 03:18:38,10,False
241,12,1011,28,1996-10-19 03:35:37,3,False
242,71,1480,12,2005-04-26 21:46:59,15,False
243,37,391,94,2000-07-10 15:05:18,2,True
244,62,278,94,2023-08-24 00:34:04,4,True
245,74,975,28,2018-08-13 15:59:55,5,False
246,86,1203,94,1984-10-13 20:47:12,5,False
247,54,1345,60,1975-09-11 11:04:12,8,True
248,47,774,94,1984-12-24 13:20:49,3,False
249,33,837,12,2009-10-28 22:05:28,8,True
250,99,1414,28,1981-05-03 09:30:15,1,True
251,55,906,28,1983-01-23 19:39:43,1,True
252,45,1009,60,1977-10-29 15:34:10,1,True
253,8,1472,60,2017-10-09 09:47:23,7,False
254,3,392,12,2005-10-13 05:17:29,2,False
255,57,999,94,2021-03-15 22:59:19,2,True
256,86,175,28,1983-09-22 23:31:45,9,True
257,15,307,60,2003-10-30 04:13:42,3,False
258,50,1885,28,1987-06-15 20:05:04,2,True
259,26,608,94,2013-08-15 01:46:07,1,False
260,5,1181,28,2024-04-07 07:26:36,2,True
261,27,819,28,2012-06-04 01:35:00,9,True
262,18,1891,94,1977-02-13 14:02:31,11,True
263,25,799,28,2001-03-12 19:02:56,4,False
264,48,1557,12,1994-08-11 15:54:40,4,True
265,69,656,60,1980-04-19 10:28:10,6,False
266,13,1215,28,2010-07-29 15:17:47,11,True
267,62,670,28,1980-02-06 13:15:11,8,True
268,72,27,60,1997-08-15 20:53:05,12,False
269,81,739,28,2016-04-08 17:44:04,6,True
270,54,474,12,2005-06-21 04:59:54,12,True
271,63,624,12,2016-03-24 13:11:21,4,False
272,41,625,28,2003-12-02 19:34:17,10,True
273,63,293,94,2013-03-20 14:54:21,10,True
274,85,1573,94,1983-09-30 12:30:31,2,False
275,69,915,94,2011-06-30 22:20:10,13,False
276,28,1521,28,1970-08-30 05:03:27,7,True
277,43,1212,60,2018-01-06 15:03:24,8,False
278,95,1246,60,1991-08-29 09:08:56,8,False
279,41,500,60,1972-05-31 13:38:30,8,False
280,67,975,28,1980-02-05 16:17:34,8,False
281,32,1833,28,2011-01-03 08:58:37,11,False
282,19,1181,28,1995-10-17 05:21:10,1,False
283,74,1895,60,1990-01-12 21:54:35,7,True
284,91,1726,94,2018-01-26 00:01:42,7,False
285,60,1081,28,1974-07-08 08:45:50,2,True
286,10,752,12,2005-02-24 08:50:06,9,False
287,5,1730,60,1974-07-08 06:06:47,9,False
288,28,507,60,1978-11-18 10:47:28,9,True
289,5,1507,60,1990-06-12 16:23:20,8,False
290,1,892,28,2021-08-23 12:43:23,6,True
291,57,1,28,1992-06-30 23:13:06,3,True
292,20,624,12,2024-06-26 03:36:53,3,False
293,19,1549,60,2014-08-25 01:09:02,6,True
294,58,432,12,1995-04-09 06:07:12,10,False
295,64,932,94,1996-01-05 10:36:12,11,True
296,67,485,12,2004-03-10 22:20:01,6,True
297,4,1572,12,2009-01-19 16:16:04,3,False
298,11,632,12,2016-03-05 23:34:50,7,False
299,66,1788,28,2021-07-28 08:58:37,6,True
300,76,906,28,1975-03-13 21:22:56,2,False
301,95,967,12,1999-01-06 09:37:48,5,True
302,96,59,60,1984-01-10 18:19:17,9,True
303,37,749,12,2006-06-08 20:15:52,6,True
304,76,160,12,1998-06-08 11:39:21,6,False
305,61,773,60,2023-10-31 09:51:51,1,False
306,49,938,94,2011-05-03 18:03:25,2,True
307,75,843,60,1985-11-23 10:35:05,8,True
308,2,1888,94,2014-09-16 10:32:53,13,True
309,0,1715,12,2020-05-29 07:50:41,12,False
310,23,612,12,1990-08-01 05:42:25,4,True
311,64,1479,12,2008-10-22 01:17:56,2,True
312,32,638,60,1992-08-21 22:49:09,16,True
313,8,648,28,2003-08-02 06:11:42,8,True
314,33,788,12,1990-08-10 06:08:34,3,False
315,98,1075,12,1997-10-08 17:07:33,3,False
316,49,818,94,1996-02-10 09:41:36,9,True
317,7,375,28,1981-02-23 03:46:38,16,False
318,82,683,28,1978-08-31 13:49:28,8,False
319,30,976,12,1989-07-15 14:51:57,1,False
320,93,528,28,1992-09-24 05:27:58,1,True
321,7,853,12,1972-06-12 03:22:03,3,True
322,61,1045,94,1998-06-09 02:48:16,13,True
323,18,1444,28,2003-06-21 12:35:38,6,True
324,77,1860,94,2018-10-21 19:45:11,7,True
325,10,441,28,2015-11-02 00:31:56,9,True
326,89,1788,28,1980-04-20 09:58:11,1,False
327,45,778,28,1997-12-23 22:40:51,1,False
328,4,486,60,2011-08-19 15:32:09,1,True
329,59,1404,60,1996-04-25 01:23:54,14,True
330,58,1230,12,1973-03-15 00:13:39,5,False
331,12,1539,60,2002-01-17 00:21:15,3,True
332,99,112,12,1980-04-20 06:22:58,17,False
333,2,1958,12,1972-03-17 22:24:12,8,True
334,76,1207,12,2012-01-06 13:42:05,5,True
335,16,780,94,2012-11-13 21:31:56,17,True
336,41,770,12,1977-03-02 01:37:03,8,True
337,89,513,12,2007-05-16 01:01:00,4,True
338,83,416,12,1993-08-04 11:30:23,11,False
339,24,1404,60,1996-02-03 19:24:14,7,True
340,99,1997,60,2022-11-27 21:32:44,13,False
341,62,1263,28,1977-07-21 20:14:39,2,False
342,7,1357,28,2011-07-09 14:36:05,10,True
343,89,1394,12,2001-10-17 00:44:33,1,False
344,78,92,28,2013-01-11 05:10:43,1,False
345,43,483,60,2014-04-07 13:46:19,2,False
346,15,1561,12,2016-06-12 08:46:32,5,True
347,91,12,94,2012-04-30 19:47:22,9,True
348,37,1036,94,2023-08-30 22:13:54,6,True
349,16,836,60,1996-05-18 23:39:40,19,False
350,37,1571,60,2020-10-01 13:32:37,2,False
351,87,295,60,1978-04-10 04:49:56,16,False
352,66,768,28,2023-06-15 10:31:37,10,False
353,24,567,28,1972-08-07 01:53:15,18,True
354,50,568,28,2000-04-03 02:03:54,7,True
355,47,1155,28,2021-06-27 19:09:22,5,False
356,24,608,94,2000-12-29 18:34:46,5,True
357,45,936,60,2023-09-24 14:07:34,1,False
358,80,302,94,1975-02-16 13:48:45,3,True
359,5,1243,12,1972-09-20 17:24:07,3,True
360,62,1701,60,1987-05-19 15:52:41,1,False
361,3,306,94,2005-05-23 05:46:15,3,False
362,85,1453,94,2008-09-26 22:52:48,5,True
363,73,223,28,1984-09-12 04:43:16,2,False
364,29,1999,12,1976-05-12 08:44:08,9,False
365,99,1544,28,2012-09-11 19:13:58,6,False
366,99,1855,60,2004-03-10 12:56:36,2,True
367,89,885,60,2005-08-21 22:05:53,9,False
368,53,775,94,2004-07-05 04:56:35,12,True
369,39,334,94,1977-09-20 16:31:06,8,True
370,18,17,12,1998-12-27 13:08:49,9,True
371,72,116,12,1998-09-21 06:31:10,5,True
372,10,1259,94,1977-02-16 22:31:49,10,False
373,53,928,94,1974-04-13 22:55:57,15,True
374,12,771,60,1998-04-02 21:26:57,1,True
375,99,1115,94,1980-08-17 07:15:32,4,False
376,93,816,12,1972-02-03 01:46:00,11,False
377,57,991,94,1999-05-03 17:00:00,6,False
378,87,1012,60,1998-05-19 01:49:46,1,True
379,3,1315,94,2003-10-18 16:12:57,12,False
380,41,109,12,2019-03-03 21:33:17,1,False
381,32,3,12,1975-05-07 02:03:57,1,False
382,45,1132,12,1974-10-15 01:09:41,8,True
383,15,786,12,1994-06-13 06:56:59,10,True
384,88,1571,60,1972-01-01 04:22:03,2,True
385,44,213,12,1993-09-03 13:09:01,13,False
386,22,1646,12,1970-09-05 15:53:57,4,False
387,29,570,94,1994-11-23 01:40:44,2,True
388,9,87,94,2010-08-07 07:13:11,12,True
389,18,429,94,1984-02-26 07:44:03,10,True
390,0,1386,28,1983-12-09 02:28:15,9,False
391,84,1298,94,2015-11-07 08:59:05,5,True
392,93,1738,60,1978-05-20 20:34:35,9,False
393,95,1525,28,1970-06-28 13:45:37,13,True
394,37,12,94,1995-02-13 18:42:38,8,True
395,88,58,60,1971-09-05 16:18:14,3,True
396,77,1890,12,1985-11-05 20:15:06,2,False
397,18,1708,12,1982-09-22 16:53:46,3,True
398,58,529,28,1977-08-25 11:51:44,4,True
399,61,776,28,1993-06-10 08:11:37,4,True
400,90,557,12,1987-07-29 01:32:31,3,False
401,16,742,94,1971-11-26 08:36:53,5,False
402,26,427,28,1994-08-26 12:29:52,3,True
403,42,1179,60,2002-03-19 16:26:34,2,True
404,37,1588,12,1990-03-02 17:39:24,3,False
405,70,679,60,2013-04-10 18:29:48,3,False
406,41,1877,28,1982-07-11 11:26:47,1,True
407,75,888,94,1975-07-02 12:27:15,9,True
408,13,1585,60,2006-04-15 10:49:05,14,True
409,74,1905,94,1990-12-11 11:29:03,3,True
410,20,1391,28,1995-08-18 04:02:51,2,True
411,18,1300,94,1978-07-10 18:10:49,4,False
412,28,801,60,1991-07-01 12:34:17,12,True
413,65,590,12,1986-07-11 18:55:27,6,False
414,30,1828,28,2021-05-15 02:35:03,9,True
415,23,909,12,1989-10-22 07:45:57,2,False
416,47,823,60,1998-07-26 19:43:52,15,True
417,84,945,60,1973-02-23 16:35:03,8,False
418,16,1219,60,2010-11-30 02:40:20,2,True
419,2,1709,60,1996-10-18 23:33:00,3,False
420,9,573,12,2017-10-13 12:26:09,10,False
421,9,580,94,1978-12-26 09:09:45,2,False
422,53,1478,12,1990-05-17 07:05:59,13,False
423,70,755,12,1998-05-12 08:39:13,9,True
424,94,92,28,1979-09-07 11:23:58,4,True
425,75,1445,28,1998-09-24 13:23:47,5,False
426,38,1816,12,2013-05-06 21:02:38,6,False
427,45,365,12,1975-10-03 15:26:14,4,True
428,31,1985,94,2000-04-08 20:11:24,3,False
429,80,1307,94,1995-02-16 21:48:29,5,True
430,81,761,94,2006-01-05 12:27:05,6,False
431,7,454,28,1995-08-14 06:17:15,12,True
432,52,279,12,1970-07-29 11:15:56,8,False
433,53,360,94,2019-07-22 00:35:19,8,True
434,41,1833,28,2000-01-12 12:08:44,4,True
435,26,854,60,1995-04-16 01:59:31,13,True
436,37,1447,60,2002-01-16 23:21:51,3,False
437,11,1603,12,1982-08-15 14:07:35,13,False
438,13,1980,60,1988-11-06 03:11:18,12,True
439,14,1716,28,2007-12-26 16:17:05,14,False
440,77,1719,12,2016-10-31 07:28:22,10,True
441,19,110,60,2024-02-23 03:58:44,5,True
442,89,325,28,2000-05-12 11:25:04,10,False
443,51,1378,12,1982-08-13 15:53:19,6,False
444,98,449,12,1998-09-12 12:25:07,8,True
445,55,1543,94,1981-11-22 02:48:01,14,True
446,31,1280,28,2000-11-09 11:41:26,9,False
447,43,1815,28,2005-08-12 21:37:50,7,False
448,18,1507,60,1994-03-08 16:56:28,9,True
449,59,1106,94,2012-12-22 10:30:56,5,False
450,81,846,12,1975-11-20 22:54:04,15,False
451,61,1550,60,2021-05-19 11:57:59,1,False
452,26,1261,60,1990-01-21 12:17:44,6,False
453,0,1328,28,2017-07-26 12:47:56,5,False
454,57,563,60,2012-02-08 18:06:46,11,True
455,59,792,94,1970-07-13 06:57:16,4,True
456,27,668,60,1990-04-26 18:03:09,7,True
457,14,1258,12,2022-04-22 12:11:41,14,False
458,80,1029,12,1990-06-30 08:19:13,5,False
459,69,543,60,2011-06-15 18:24:40,11,True
460,19,119,28,1998-11-13 18:34:06,4,False
461,90,887,28,2021-02-16 23:13:29,7,False
462,60,534,94,1976-04-19 10:02:31,11,False
463,86,1181,28,2003-11-13 21:26:37,7,True
464,97,643,60,1985-10-24 09:45:49,15,False
465,69,900,60,2021-11-08 11:43:55,9,True
466,51,975,28,1989-01-22 15:13:36,3,False
467,80,1848,60,1971-06-22 08:27:58,11,True
468,15,257,28,1988-05-18 20:02:37,12,False
469,85,439,94,1972-10-04 19:18:09,4,True
470,0,1194,28,1987-06-18 05:26:19,1,False
471,50,595,60,2005-10-20 08:00:46,10,False
472,74,198,60,2018-04-25 06:27:03,1,True
473,50,1432,12,2000-04-03 05:00:55,3,False
474,13,792,94,2020-10-20 14:59:15,11,False
475,32,787,94,1994-01-29 07:03:56,10,True
476,36,912,28,2021-05-24 03:58:55,7,True
477,86,793,60,1983-05-05 08:58:52,2,False
478,76,373,94,1975-10-21 03:07:00,12,True
479,4,1480,12,1974-10-18 04:26:29,12,True
480,33,1882,94,1990-10-18 19:50:46,14,False
481,68,242,60,1993-02-17 00:31:43,6,False
482,15,1362,12,2006-01-29 19:55:52,10,True
483,31,749,12,2021-11-08 15:02:22,6,True
484,20,1230,12,1974-08-20 11:02:10,15,False
485,53,1780,12,1989-09-18 07:58:43,12,False
486,36,1189,94,2005-05-17 13:07:27,6,False
487,17,880,60,2009-01-22 09:29:00,7,False
488,66,198,60,2012-09-04 15:23:44,6,True
489,26,162,94,2006-02-28 10:01:02,6,False
490,13,304,94,1997-12-15 14:25:43,5,True
491,81,1666,28,2006-12-28 14:00:52,4,False
492,51,639,60,2020-06-15 06:28:07,5,True
493,99,918,94,2023-08-21 06:08:56,10,False
494,35,623,28,1989-11-21 00:24:06,1,True
495,56,1599,60,1995-04-21 05:54:59,1,True
496,72,199,94,2012-10-16 04:19:06,6,True
497,17,1499,12,1980-09-08 23:53:17,14,False
498,15,265,94,2017-06-07 19:44:42,2,True
499,15,1960,12,1995-12-16 10:31:10,9,True
500,51,915,94,2010-03-22 22:30:06,6,False
501,59,997,28,1979-07-01 02:44:09,8,True
502,71,1352,94,2015-06-23 15:39:21,4,True
503,38,1012,60,1994-02-04 03:44:21,3,True
504,80,202,60,2002-03-02 03:59:44,12,True
505,95,1223,60,1998-04-01 13:12:40,11,False
506,27,1250,28,2002-06-10 19:43:25,5,False
507,62,881,60,2017-04-10 18:05:04,5,False
508,64,625,28,1991-08-28 21:39:37,12,False
509,63,1016,12,2014-05-16 21:38:40,5,False
510,7,860,94,2000-03-19 05:25:55,15,True
511,38,1125,60,1979-09-20 14:20:02,11,False
512,95,40,28,2003-09-21 07:03:56,9,False
513,6,586,94,2012-04-08 13:45:18,6,True
514,27,813,12,1971-09-27 23:15:40,6,True
515,45,398,94,2002-02-01 21:55:35,12,False
516,50,829,12,1970-09-09 06:54:11,16,True
517,67,781,28,1974-07-10 19:02:25,15,True
518,87,1118,12,1975-07-16 12:49:47,7,True
519,87,354,28,2020-06-28 08:42:50,1,False
520,85,1559,12,1996-11-20 15:33:04,4,True
521,0,374,94,1994-08-02 14:54:41,4,False
522,5,1065,12,1977-11-26 23:25:50,3,False
523,79,184,12,1970-04-03 23:12:58,7,True
524,34,1953,28,2013-07-30 13:31:03,14,False
525,89,276,60,1989-11-27 18:48:25,4,True
526,93,458,12,1985-06-05 08:04:32,15,True
527,18,1285,12,2021-02-23 11:10:25,6,False
528,73,1355,94,1989-08-05 09:25:17,4,False
529,24,1634,94,1977-03-06 05:29:59,9,False
530,55,1617,94,2001-05-13 14:30:51,9,True
531,91,1402,60,1992-06-21 01:26:57,4,False
532,49,1751,60,1981-06-14 00:15:18,7,True
533,42,1602,60,1998-09-12 15:45:02,12,False
534,82,1792,28,2016-10-13 04:50:50,6,False
535,55,941,12,1980-01-28 00:56:46,2,False
536,57,355,60,2018-03-28 00:13:43,7,True
537,18,318,12,2005-09-02 02:44:00,13,False
538,40,519,12,1978-10-17 20:32:43,12,True
539,26,162,94,1982-09-18 13:07:05,7,False
540,56,860,94,1993-10-05 14:21:13,5,True
541,49,976,12,1999-01-29 08:32:06,11,True
542,62,764,12,1996-07-04 23:31:23,3,True
543,93,1107,60,1984-12-25 02:16:14,4,True
544,25,152,12,1999-11-23 03:58:34,11,True
545,26,904,94,2009-11-30 06:55:30,9,True
546,90,728,12,1973-05-22 14:50:14,4,True
547,49,995,28,1972-04-07 03:50:35,1,False
548,29,1235,60,2013-02-01 16:04:34,1,False
